rescue_candidate	mapping_hit	sam_flag	hit_filter_result	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.83256.1	ENST00000381061.8	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000381061.8
PB.83256.1	ENST00000252934.10	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000381061.8
PB.83256.1	PB.45516.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381061.8
PB.83256.1	PB.45516.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381061.8
PB.83256.1	PB.30516.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381061.8
PB.103819.1	ENST00000252934.10	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000252934.10
PB.103819.1	ENST00000381061.8	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000252934.10
PB.103819.1	PB.45516.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000252934.10
PB.103819.1	PB.45516.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000252934.10
PB.103819.1	PB.30516.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000252934.10
PB.111690.1	PB.45516.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.45516.2
PB.111690.1	ENST00000381061.8	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.45516.2
PB.111690.1	ENST00000252934.10	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.45516.2
PB.111690.1	PB.30516.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.45516.2
PB.111690.1	PB.45516.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.45516.2
PB.119021.1	ENST00000451166.5	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000451166.5
PB.164639.1	ENST00000360737.4	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000360737.4
PB.164639.1	ENST00000435439.5	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000360737.4
PB.3870.1	ENST00000407236.5	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000407236.5
PB.3870.1	ENST00000262735.9	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000407236.5
PB.88859.1	ENST00000262735.9	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000262735.9
PB.88859.1	ENST00000407236.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000262735.9
PB.45517.1	ENST00000407236.5	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407236.5
PB.45517.1	ENST00000262735.9	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407236.5
PB.119022.1	ENST00000407236.5	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407236.5
PB.119022.1	ENST00000262735.9	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407236.5
PB.124854.1	PB.130944.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.130944.1
PB.130945.1	ENST00000381031.8	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000381031.8
PB.130945.1	PB.150620.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.130945.1	PB.150620.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.130945.1	PB.143931.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.130945.1	PB.150620.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.130945.1	PB.143931.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.15822.1	PB.150620.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150620.1
PB.15822.1	ENST00000381031.8	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.150620.1
PB.15822.1	PB.150620.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150620.1
PB.15822.1	PB.150620.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150620.1
PB.15822.1	PB.143931.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150620.1
PB.15822.1	PB.143931.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150620.1
PB.3871.1	PB.143931.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143931.1
PB.3871.1	PB.150620.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143931.1
PB.3871.1	ENST00000381031.8	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.143931.1
PB.3871.1	PB.150620.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143931.1
PB.3871.1	PB.150620.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143931.1
PB.3871.1	PB.143931.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143931.1
PB.53052.1	ENST00000381031.8	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000381031.8
PB.53052.1	PB.150620.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.53052.1	PB.150620.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.53052.1	PB.143931.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.53052.1	PB.150620.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.53052.1	PB.143931.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.157531.1	PB.143931.2	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.143931.2
PB.157531.1	PB.143931.1	2048	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.143931.2
PB.8723.1	PB.150620.3	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150620.3
PB.8723.1	PB.150620.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150620.3
PB.8723.1	ENST00000381031.8	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.150620.3
PB.8723.1	PB.143931.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150620.3
PB.8723.1	PB.150620.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150620.3
PB.8723.1	PB.143931.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150620.3
PB.15822.2	ENST00000381031.8	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000381031.8
PB.15822.2	PB.150620.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.15822.2	PB.150620.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.15822.2	PB.150620.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.15822.2	PB.143931.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.15822.2	PB.143931.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.23121.1	ENST00000381031.8	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000381031.8
PB.23121.1	PB.150620.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.23121.1	PB.150620.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.23121.1	PB.143931.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.23121.1	PB.150620.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.23121.1	PB.143931.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.60737.1	ENST00000381031.8	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000381031.8
PB.60737.1	PB.150620.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.60737.1	PB.150620.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.60737.1	PB.143931.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.60737.1	PB.150620.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.60737.1	PB.37979.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000381031.8
PB.96212.1	PB.37979.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37979.2
PB.96212.1	PB.53053.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37979.2
PB.96212.1	ENST00000381031.8	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.37979.2
PB.96212.1	PB.150620.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37979.2
PB.96212.1	PB.143931.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37979.2
PB.96212.1	PB.143931.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37979.2
PB.111692.1	ENST00000454366.2	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000454366.2
PB.111692.1	PB.8724.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000454366.2
PB.111692.1	PB.8724.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000454366.2
PB.111692.1	PB.8724.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000454366.2
PB.111692.1	PB.8724.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000454366.2
PB.111692.1	PB.3872.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000454366.2
PB.8724.1	PB.8724.4	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.1	PB.3872.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.1	PB.8724.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.1	PB.8724.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.1	PB.88860.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.3872.2	PB.8724.3	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.3
PB.137410.2	PB.8724.4	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.4
PB.137410.2	ENST00000454366.2	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.8724.4
PB.137410.2	PB.8724.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.4
PB.137410.2	PB.3872.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.4
PB.137410.2	PB.8724.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.4
PB.157532.1	PB.8724.2	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.2
PB.157532.1	PB.8724.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.2
PB.157532.1	ENST00000454366.2	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.8724.2
PB.157532.1	PB.8724.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.2
PB.157532.1	PB.3872.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.2
PB.157532.1	PB.8724.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8724.2
PB.96213.1	PB.3872.3	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3872.3
PB.137410.4	PB.3872.3	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.3872.3
PB.137410.4	PB.8724.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.3872.3
PB.137410.4	PB.8724.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.3872.3
PB.137410.4	ENST00000454366.2	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.3872.3
PB.137410.4	PB.8724.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.3872.3
PB.137410.3	PB.3872.3	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.3872.3
PB.137410.3	PB.8724.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.3872.3
PB.137410.3	ENST00000454366.2	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.3872.3
PB.137410.3	PB.8724.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.3872.3
PB.137410.3	PB.8724.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.3872.3
PB.75815.1	PB.3872.3	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3872.3
PB.75815.1	PB.8724.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3872.3
PB.75815.1	PB.130946.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3872.3
PB.75815.1	PB.8724.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3872.3
PB.75815.1	PB.8724.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3872.3
PB.75815.1	PB.8724.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3872.3
PB.143932.3	PB.8724.5	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.5
PB.143932.3	PB.8724.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.5
PB.143932.3	PB.88860.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.5
PB.143932.3	PB.8724.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.5
PB.143932.3	PB.130946.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.5
PB.143932.3	PB.3872.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.5
PB.143933.1	PB.150622.3	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.150622.3
PB.143933.1	PB.150622.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.150622.3
PB.143933.1	PB.150622.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.150622.3
PB.143933.1	PB.164643.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.150622.3
PB.30520.1	PB.150622.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150622.1
PB.30520.1	PB.150622.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150622.1
PB.30520.1	ENST00000645190.1	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.150622.1
PB.30520.1	PB.137411.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150622.1
PB.30520.1	PB.60740.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150622.1
PB.30520.1	PB.30520.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150622.1
PB.137411.4	PB.60740.3	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60740.3
PB.137411.4	PB.150622.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60740.3
PB.137411.4	PB.37981.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60740.3
PB.137411.4	PB.150622.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60740.3
PB.137411.4	PB.68346.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60740.3
PB.137411.4	PB.137411.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60740.3
PB.137411.5	PB.53055.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.53055.1
PB.137411.5	PB.137411.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.53055.1
PB.137411.5	PB.130947.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.53055.1
PB.137411.5	PB.150622.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.53055.1
PB.137411.5	PB.53055.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.53055.1
PB.137411.5	PB.60740.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.53055.1
PB.30520.3	PB.150622.3	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150622.3
PB.30520.3	PB.150622.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150622.3
PB.30520.3	PB.150622.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150622.3
PB.30520.3	PB.164643.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150622.3
PB.23123.1	ENST00000674500.2	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000674500.2
PB.23123.1	ENST00000262738.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000674500.2
PB.157533.1	ENST00000674500.2	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000674500.2
PB.157533.1	ENST00000262738.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000674500.2
PB.150624.1	ENST00000674500.2	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000674500.2
PB.150624.1	ENST00000262738.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000674500.2
PB.137412.1	ENST00000674500.2	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000674500.2
PB.137412.1	ENST00000262738.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000674500.2
PB.130948.1	ENST00000674500.2	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000674500.2
PB.130948.1	ENST00000262738.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000674500.2
PB.124857.1	ENST00000674500.2	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000674500.2
PB.124857.1	ENST00000262738.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000674500.2
PB.3873.2	ENST00000674500.2	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000674500.2
PB.3873.2	ENST00000262738.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000674500.2
PB.124858.1	PB.8726.4	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.4
PB.124858.1	PB.8726.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.4
PB.124858.1	PB.8726.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.4
PB.124858.1	ENST00000361034.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.8726.4
PB.124858.1	ENST00000406902.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8726.4
PB.130950.1	PB.8726.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.2
PB.130950.1	PB.8726.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.2
PB.130950.1	ENST00000361034.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.8726.2
PB.130950.1	ENST00000406902.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8726.2
PB.130950.1	PB.8726.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.2
PB.130950.1	ENST00000408031.1	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.8726.2
PB.137413.1	PB.8726.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.1
PB.137413.1	PB.8726.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.1
PB.137413.1	ENST00000361034.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.8726.1
PB.137413.1	ENST00000406902.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8726.1
PB.137413.1	PB.8726.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8726.1
PB.137413.1	ENST00000408031.1	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.8726.1
PB.15824.1	ENST00000361034.7	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000361034.7
PB.15824.1	ENST00000406902.6	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000361034.7
PB.15824.1	PB.8726.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000361034.7
PB.15824.1	PB.8726.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000361034.7
PB.15824.1	PB.8726.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000361034.7
PB.15824.1	ENST00000408031.1	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000361034.7
PB.130951.1	ENST00000216264.13	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000216264.13
PB.130951.1	PB.8727.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000216264.13
PB.111693.1	PB.8727.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8727.1
PB.111693.1	ENST00000216264.13	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8727.1
PB.143934.1	PB.8727.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8727.1
PB.143934.1	ENST00000216264.13	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8727.1
PB.137414.1	PB.8727.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8727.1
PB.137414.1	ENST00000216264.13	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8727.1
PB.88861.2	PB.8727.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8727.1
PB.88861.2	ENST00000216264.13	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8727.1
PB.124859.1	PB.8727.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8727.1
PB.124859.1	ENST00000216264.13	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8727.1
PB.137415.1	PB.8727.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8727.1
PB.137415.1	ENST00000216264.13	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8727.1
PB.88862.1	PB.88862.2	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88862.2
PB.88862.1	ENST00000380995.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.88862.2
PB.88862.1	ENST00000337137.9	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88862.2
PB.88862.1	PB.30523.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88862.2
PB.88862.1	PB.30523.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88862.2
PB.88862.1	PB.60742.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88862.2
PB.130952.1	PB.30523.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30523.1
PB.130952.1	PB.88862.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30523.1
PB.130952.1	ENST00000337137.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.30523.1
PB.130952.1	ENST00000380995.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.30523.1
PB.130952.1	PB.60742.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30523.1
PB.130952.1	PB.30523.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30523.1
PB.137416.1	PB.30523.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30523.1
PB.137416.1	PB.88862.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30523.1
PB.137416.1	ENST00000337137.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.30523.1
