isoform	structural_category	filter_reason
PB.130890.7	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.130891.1	fusion	RTS_stage: True
PB.130891.2	fusion	RTS_stage: True
PB.130891.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130893.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130894.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.130897.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130898.2	genic	perc_A_downstream_TTS: 75.0 > 59; exons: 1 < 2; all_canonical: nan
PB.130900.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.130901.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical; RTS_stage: True
PB.130902.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130903.1	novel_not_in_catalog	all_canonical: non_canonical
PB.130904.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130905.1	full-splice_match	perc_A_downstream_TTS: 80.0 > 59; diff_to_gene_TSS: -41.0 < 0
PB.130907.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130909.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130911.2	full-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.130914.1	full-splice_match	diff_to_gene_TSS: -4.0 < 0
PB.130916.1	genic	coding: non_coding; perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.130916.3	full-splice_match	diff_to_gene_TSS: -120.0 < 0
PB.130917.1	novel_in_catalog	diff_to_gene_TTS: -179.0 < -50
PB.130918.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130920.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130921.2	novel_not_in_catalog	RTS_stage: True
PB.130921.3	novel_not_in_catalog	RTS_stage: True
PB.130922.1	full-splice_match	diff_to_gene_TSS: -13.0 < 0
PB.130923.3	novel_in_catalog	diff_to_gene_TSS: 63.0 > 50
PB.130924.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130927.1	novel_in_catalog	diff_to_gene_TTS: -49238.0 < -50; all_canonical: nan
PB.130928.1	incomplete-splice_match	FSM_class: C; subcategory: internal_fragment
PB.130929.1	novel_not_in_catalog	all_canonical: non_canonical
PB.130929.2	novel_not_in_catalog	all_canonical: non_canonical
PB.130929.3	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.130929.4	novel_not_in_catalog	all_canonical: non_canonical
PB.130931.1	novel_in_catalog	diff_to_gene_TTS: -21820.0 < -50
PB.130931.2	novel_in_catalog	diff_to_gene_TTS: -35409.0 < -50
PB.130931.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130931.5	novel_in_catalog	diff_to_gene_TSS: -42582.0 < -50
PB.130932.2	full-splice_match	diff_to_gene_TSS: 56.0 > 50
PB.130932.3	novel_in_catalog	diff_to_gene_TSS: -237.0 < -50
PB.130932.4	full-splice_match	diff_to_gene_TSS: -3.0 < 0
PB.130933.1	novel_in_catalog	diff_to_gene_TTS: 1472.0 > 50
PB.130934.5	novel_not_in_catalog	all_canonical: non_canonical
PB.130934.9	novel_not_in_catalog	all_canonical: non_canonical
PB.130934.10	novel_not_in_catalog	all_canonical: non_canonical
PB.130934.12	novel_not_in_catalog	all_canonical: non_canonical
PB.130935.2	full-splice_match	diff_to_gene_TSS: 72.0 > 50
PB.130935.5	novel_not_in_catalog	all_canonical: non_canonical
PB.130935.8	novel_not_in_catalog	all_canonical: non_canonical
PB.130935.9	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.130937.1	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.130937.2	full-splice_match	diff_to_gene_TSS: -22.0 < 0
PB.130945.1	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.130946.3	novel_not_in_catalog	RTS_stage: True
PB.130948.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130949.1	intergenic	perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.130950.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130951.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130952.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.130953.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.130958.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.130959.1	genic	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.130961.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.130961.2	incomplete-splice_match	subcategory: 3prime_fragment
PB.130963.3	novel_not_in_catalog	all_canonical: non_canonical
PB.130964.3	novel_not_in_catalog	RTS_stage: True
PB.130965.1	intergenic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.130966.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.137288.1	intergenic	coding: non_coding
PB.137289.1	novel_not_in_catalog	coding: non_coding
PB.137290.1	novel_in_catalog	diff_to_gene_TTS: 768.0 > 50
PB.137290.2	novel_in_catalog	diff_to_gene_TTS: 778.0 > 50
PB.137290.3	novel_in_catalog	diff_to_gene_TTS: -1133.0 < -50
PB.137291.1	novel_not_in_catalog	all_canonical: non_canonical
PB.137293.1	full-splice_match	diff_to_gene_TSS: -146.0 < 0
PB.137294.1	novel_in_catalog	diff_to_gene_TTS: -1401.0 < -50
PB.137294.6	novel_not_in_catalog	all_canonical: non_canonical
PB.137296.1	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.137296.2	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.137296.4	novel_in_catalog	diff_to_gene_TTS: -3413.0 < -50
PB.137298.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.137301.2	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.137302.1	full-splice_match	perc_A_downstream_TTS: 95.0 > 59; diff_to_gene_TSS: -1.0 < 0
PB.137307.5	novel_not_in_catalog	all_canonical: non_canonical
PB.137307.12	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137308.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137310.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137310.2	novel_in_catalog	diff_to_gene_TSS: -11416.0 < -50
PB.137312.1	novel_not_in_catalog	coding: non_coding
PB.137313.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137316.1	novel_not_in_catalog	RTS_stage: True
PB.137316.3	novel_not_in_catalog	RTS_stage: True
PB.137316.4	novel_not_in_catalog	RTS_stage: True
PB.137316.5	novel_in_catalog	diff_to_gene_TSS: -12476.0 < -50
PB.137317.3	novel_not_in_catalog	coding: non_coding
PB.137318.1	genic_intron	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.137322.2	novel_in_catalog	diff_to_gene_TSS: -1421.0 < -50; all_canonical: nan
PB.137322.3	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.137323.1	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59
PB.137323.2	novel_in_catalog	diff_to_gene_TSS: 63.0 > 50; all_canonical: nan
PB.137324.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.137325.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137326.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137327.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137330.1	novel_not_in_catalog	perc_A_downstream_TTS: 85.0 > 59; RTS_stage: True
PB.137331.2	novel_not_in_catalog	RTS_stage: True
PB.137332.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.137333.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137334.1	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.137335.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.137336.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.137340.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137343.1	novel_not_in_catalog	all_canonical: non_canonical
PB.137343.3	genic_intron	exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.137344.4	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.137346.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.137348.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137350.2	full-splice_match	diff_to_gene_TSS: 52.0 > 50
PB.137351.2	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.137351.3	novel_not_in_catalog	all_canonical: non_canonical
PB.137351.4	novel_not_in_catalog	all_canonical: non_canonical
PB.137351.5	novel_not_in_catalog	all_canonical: non_canonical
PB.137353.3	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.137354.1	incomplete-splice_match	subcategory: 5prime_fragment
PB.137355.1	novel_not_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.137355.2	novel_in_catalog	diff_to_gene_TTS: -6068.0 < -50
PB.137356.1	genic	coding: non_coding; perc_A_downstream_TTS: 90.0 > 59; RTS_stage: True
PB.137357.1	novel_not_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.137359.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.137363.1	full-splice_match	diff_to_gene_TSS: 58.0 > 50
PB.137364.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137365.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.137366.3	novel_in_catalog	diff_to_gene_TSS: -192.0 < -50; diff_to_gene_TTS: -796.0 < -50
PB.137367.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.137368.1	full-splice_match	diff_to_gene_TSS: -119.0 < 0
PB.137371.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137372.3	novel_in_catalog	diff_to_gene_TSS: -90.0 < -50
PB.137374.3	full-splice_match	diff_to_gene_TSS: -6.0 < 0
PB.137375.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137376.1	novel_in_catalog	diff_to_gene_TTS: -1229.0 < -50; diff_to_gene_TSS: -16489.0 < -50
PB.137378.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137379.2	novel_not_in_catalog	RTS_stage: True
PB.137381.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.137381.4	novel_in_catalog	diff_to_gene_TTS: -120.0 < -50
PB.137382.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.137385.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137387.1	novel_not_in_catalog	RTS_stage: True
PB.137387.2	novel_in_catalog	diff_to_gene_TTS: -187.0 < -50
PB.137387.3	novel_in_catalog	diff_to_gene_TTS: -187.0 < -50
PB.137387.4	novel_in_catalog	diff_to_gene_TTS: -186.0 < -50
PB.137387.6	novel_in_catalog	diff_to_gene_TTS: -186.0 < -50
PB.137387.8	novel_not_in_catalog	RTS_stage: True
PB.137392.3	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.137395.1	genic	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.137399.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137400.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137402.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137404.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.137406.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137407.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.137409.1	novel_not_in_catalog	RTS_stage: True
PB.137410.2	novel_in_catalog	diff_to_gene_TTS: -326.0 < -50
PB.137410.3	novel_in_catalog	diff_to_gene_TTS: -284.0 < -50; diff_to_gene_TSS: -55.0 < -50
PB.137410.4	novel_in_catalog	diff_to_gene_TTS: -326.0 < -50; diff_to_gene_TSS: -55.0 < -50
PB.137411.4	novel_in_catalog	diff_to_gene_TTS: -7879.0 < -50
PB.137411.5	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.137412.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137413.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137414.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137415.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.137416.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.137417.1	full-splice_match	diff_to_gene_TSS: -1551.0 < 0
PB.137418.1	novel_not_in_catalog	perc_A_downstream_TTS: 60.0 > 59
PB.137421.1	novel_not_in_catalog	RTS_stage: True
PB.137422.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.137422.2	novel_in_catalog	diff_to_gene_TSS: -25688.0 < -50
PB.137423.2	novel_not_in_catalog	all_canonical: non_canonical
PB.137426.1	novel_in_catalog	diff_to_gene_TTS: -9217.0 < -50; all_canonical: nan
PB.143795.2	novel_in_catalog	diff_to_gene_TTS: 774.0 > 50
PB.143795.3	novel_in_catalog	diff_to_gene_TTS: -1134.0 < -50
PB.143795.4	novel_in_catalog	diff_to_gene_TTS: -1133.0 < -50
PB.143796.1	novel_not_in_catalog	coding: non_coding
PB.143797.1	novel_not_in_catalog	all_canonical: non_canonical
PB.143799.1	novel_in_catalog	diff_to_gene_TTS: -1402.0 < -50
PB.143801.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.143802.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59; diff_to_gene_TSS: -474.0 < 0
PB.143804.2	full-splice_match	diff_to_gene_TSS: -5.0 < 0
PB.143804.4	incomplete-splice_match	FSM_class: C; all_canonical: non_canonical; subcategory: 5prime_fragment
PB.143805.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.143810.1	genic	coding: non_coding; perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.143811.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143812.3	novel_in_catalog	diff_to_gene_TSS: -234.0 < -50
PB.143813.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143814.1	novel_not_in_catalog	all_canonical: non_canonical
PB.143814.5	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.143814.6	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143814.8	novel_in_catalog	diff_to_gene_TSS: -47476.0 < -50
PB.143815.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143817.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.143822.2	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.143822.3	full-splice_match	diff_to_gene_TSS: -4.0 < 0
PB.143826.1	novel_not_in_catalog	RTS_stage: True
PB.143826.2	novel_not_in_catalog	RTS_stage: True
PB.143826.3	novel_not_in_catalog	RTS_stage: True
PB.143826.4	novel_not_in_catalog	RTS_stage: True
PB.143827.1	novel_in_catalog	diff_to_gene_TSS: 5096.0 > 50; diff_to_gene_TTS: -709.0 < -50
PB.143829.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143831.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143832.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143833.2	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.143837.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143838.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59; RTS_stage: True
PB.143839.4	novel_not_in_catalog	RTS_stage: True
PB.143841.2	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.143841.3	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.143842.1	novel_in_catalog	diff_to_gene_TTS: -171.0 < -50
PB.143845.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.143849.1	novel_not_in_catalog	all_canonical: non_canonical
PB.143849.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143850.1	full-splice_match	diff_to_gene_TSS: -807.0 < 0
PB.143851.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.143852.3	full-splice_match	diff_to_gene_TSS: -6.0 < 0
PB.143852.6	full-splice_match	diff_to_gene_TSS: -1.0 < 0
PB.143853.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143855.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143856.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.143859.1	novel_not_in_catalog	perc_A_downstream_TTS: 75.0 > 59
PB.143859.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143862.1	novel_not_in_catalog	all_canonical: non_canonical
PB.143862.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143863.1	novel_not_in_catalog	all_canonical: non_canonical
PB.143863.2	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.143863.4	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.143863.5	novel_not_in_catalog	all_canonical: non_canonical
PB.143863.6	novel_not_in_catalog	all_canonical: non_canonical
PB.143864.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143865.1	novel_not_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.143865.2	novel_not_in_catalog	perc_A_downstream_TTS: 95.0 > 59
PB.143866.1	novel_in_catalog	diff_to_gene_TSS: -197.0 < -50
PB.143866.2	novel_in_catalog	diff_to_gene_TSS: -215.0 < -50
PB.143866.3	novel_in_catalog	diff_to_gene_TSS: -217.0 < -50
PB.143866.4	novel_not_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.143866.5	novel_not_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.143866.6	novel_in_catalog	diff_to_gene_TSS: -215.0 < -50
PB.143868.1	novel_in_catalog	diff_to_gene_TTS: -27583.0 < -50; all_canonical: nan
PB.143871.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.143872.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.143875.1	novel_in_catalog	diff_to_gene_TTS: -7047.0 < -50
PB.143876.1	full-splice_match	diff_to_gene_TSS: -22.0 < 0
PB.143877.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143878.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.143879.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143879.2	novel_in_catalog	diff_to_gene_TTS: -804.0 < -50
PB.143882.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143883.6	full-splice_match	diff_to_gene_TSS: -1.0 < 0
PB.143883.7	full-splice_match	diff_to_gene_TSS: -2.0 < 0
PB.143885.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.143885.2	novel_in_catalog	diff_to_gene_TTS: 619.0 > 50; diff_to_gene_TSS: -11756.0 < -50; all_canonical: nan
PB.143887.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.143888.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143889.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143892.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143894.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical; RTS_stage: True
PB.143895.1	incomplete-splice_match	subcategory: mono-exon; all_canonical: nan
PB.143897.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143899.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143900.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.143901.1	novel_not_in_catalog	RTS_stage: True
PB.143901.2	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.143901.3	novel_in_catalog	diff_to_gene_TTS: -187.0 < -50
PB.143901.4	novel_in_catalog	diff_to_gene_TTS: -187.0 < -50
PB.143901.7	novel_in_catalog	diff_to_gene_TTS: -188.0 < -50
PB.143901.8	novel_in_catalog	diff_to_gene_TTS: -184.0 < -50
PB.143901.9	novel_in_catalog	diff_to_gene_TTS: -180.0 < -50
PB.143902.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143905.1	novel_in_catalog	diff_to_gene_TSS: -34448.0 < -50; diff_to_gene_TTS: -49825.0 < -50; all_canonical: nan
PB.143911.1	novel_not_in_catalog	all_canonical: non_canonical
PB.143913.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143914.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143916.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143916.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143919.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143921.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59; all_canonical: non_canonical
PB.143924.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.143925.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.143930.2	full-splice_match	perc_A_downstream_TTS: 75.0 > 59; diff_to_gene_TSS: -17542.0 < 0
PB.143932.3	novel_in_catalog	diff_to_gene_TTS: -326.0 < -50; diff_to_gene_TSS: -30716.0 < -50; all_canonical: nan
PB.143933.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.143934.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.143935.1	genic_intron	exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.143938.3	novel_not_in_catalog	RTS_stage: True
PB.150481.1	fusion	coding: non_coding
PB.150482.1	full-splice_match	diff_to_gene_TSS: -10.0 < 0
PB.150483.1	novel_not_in_catalog	all_canonical: non_canonical
PB.150485.3	novel_in_catalog	diff_to_gene_TTS: -1651.0 < -50
PB.150488.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.150490.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150492.3	novel_not_in_catalog	RTS_stage: True
PB.150493.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150496.1	novel_not_in_catalog	all_canonical: non_canonical
PB.150499.1	genic	exons: 1 < 2; all_canonical: nan
PB.150503.2	incomplete-splice_match	subcategory: 3prime_fragment
PB.150503.3	novel_not_in_catalog	perc_A_downstream_TTS: 100.0 > 59; all_canonical: non_canonical
PB.150503.4	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.150504.2	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.150505.2	full-splice_match	diff_to_gene_TSS: -1.0 < 0
PB.150505.4	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.150505.5	novel_not_in_catalog	RTS_stage: True
PB.150507.1	novel_not_in_catalog	RTS_stage: True
PB.150507.2	novel_not_in_catalog	RTS_stage: True
PB.150511.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.150514.1	incomplete-splice_match	subcategory: 5prime_fragment
PB.150517.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.150518.1	full-splice_match	diff_to_gene_TSS: -3.0 < 0
PB.150519.1	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.150519.3	novel_in_catalog	diff_to_gene_TTS: -40029.0 < -50
PB.150520.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.150523.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150527.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150527.2	novel_not_in_catalog	all_canonical: non_canonical
PB.150528.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.150530.6	novel_not_in_catalog	all_canonical: non_canonical
PB.150534.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150534.3	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.150536.1	antisense	all_canonical: nan; exons: 1 < 2; perc_A_downstream_TTS: 65.0 > 59
PB.150537.5	novel_in_catalog	diff_to_gene_TTS: -8812.0 < -50
PB.150538.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.150539.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150540.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150541.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.150543.1	novel_not_in_catalog	all_canonical: non_canonical
PB.150543.2	novel_not_in_catalog	all_canonical: non_canonical
PB.150543.3	novel_not_in_catalog	all_canonical: non_canonical
PB.150543.4	novel_in_catalog	diff_to_gene_TSS: -2056.0 < -50
PB.150545.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150546.1	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.150546.2	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.150547.1	novel_in_catalog	diff_to_gene_TSS: -25774.0 < -50
PB.150548.1	novel_in_catalog	diff_to_gene_TSS: -208.0 < -50
PB.150548.2	novel_in_catalog	diff_to_gene_TSS: -215.0 < -50
PB.150548.3	novel_in_catalog	diff_to_gene_TSS: -216.0 < -50
PB.150548.5	novel_not_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.150548.6	novel_in_catalog	diff_to_gene_TSS: -191.0 < -50
PB.150549.2	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150551.1	intergenic	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.150558.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150559.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.150561.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150565.2	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 90.0 > 59
PB.150566.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150567.1	novel_not_in_catalog	all_canonical: non_canonical
PB.150567.2	novel_not_in_catalog	all_canonical: non_canonical
