isoform	structural_category	filter_reason
PB.130916.3	full-splice_match	diff_to_gene_TSS: -120.0 < -50; dist_to_CAGE_peak: 1.0 > 0
PB.130917.1	novel_in_catalog	diff_to_gene_TTS: -179.0 < -50; min_cov: 8.0 < 10
PB.130918.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.130920.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.130923.3	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TSS: 63.0 > 50; within_CAGE_peak: False < True
PB.130924.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0602499105472937 < 0.5; subcategory: 3prime_fragment
PB.130927.1	novel_in_catalog	polyA_motif_found: False < True; all_canonical: nan; diff_to_gene_TTS: -49238.0 < -50
PB.130928.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0805722418745092 < 0.5; subcategory: internal_fragment
PB.130929.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130929.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130929.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130929.4	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130931.2	novel_in_catalog	diff_to_gene_TTS: -35409.0 < -50; polyA_motif_found: False < True
PB.130931.3	incomplete-splice_match	FSM_class: C; ratio_exp: 2.4304260890308925e-05 < 0.5; subcategory: 3prime_fragment
PB.130931.5	novel_in_catalog	min_cov: 0.0 < 10; within_CAGE_peak: False < True; diff_to_gene_TSS: -42582.0 < -50
PB.130932.2	full-splice_match	dist_to_CAGE_peak: -8738.0 < -50; diff_to_gene_TSS: 56.0 > 50
PB.130932.3	novel_in_catalog	diff_to_gene_TSS: -237.0 < -50; min_cov: 2.0 < 10
PB.130933.1	novel_in_catalog	diff_to_gene_TTS: 1472.0 > 50; polyA_motif_found: False < True; min_cov: 5.0 < 10
PB.130934.5	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130934.9	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130934.10	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130934.12	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130935.2	full-splice_match	dist_to_CAGE_peak: -148.0 < -50; diff_to_gene_TSS: 72.0 > 50
PB.130935.5	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130935.8	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130935.9	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.130937.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130945.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130948.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.130949.1	intergenic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.130950.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.130951.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1496801383737104 < 0.5
PB.130952.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0683211755749809 < 0.5
PB.130953.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.130958.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.130959.1	genic	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.130961.1	incomplete-splice_match	ratio_exp: 0.0508988191029845 < 0.5; subcategory: 3prime_fragment
PB.130961.2	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 4.796738258642267e-06 < 0.5
PB.130963.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.130965.1	intergenic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.130966.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0294209088128701 < 0.5; subcategory: intron_retention
PB.137288.1	intergenic	coding: non_coding; min_cov: 0.0 < 10
PB.137289.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.137290.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: 768.0 > 50; within_CAGE_peak: False < True
PB.137290.2	novel_in_catalog	diff_to_gene_TTS: 778.0 > 50; within_CAGE_peak: False < True; min_cov: 5.0 < 10
PB.137290.3	novel_in_catalog	min_cov: 0.0 < 10; within_CAGE_peak: False < True; diff_to_gene_TTS: -1133.0 < -50
PB.137291.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137293.1	full-splice_match	diff_to_gene_TSS: -146.0 < -50; dist_to_CAGE_peak: 10.0 > 0
PB.137294.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -1401.0 < -50
PB.137294.6	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137296.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137296.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137296.4	novel_in_catalog	diff_to_gene_TTS: -3413.0 < -50; min_cov: 3.0 < 10
PB.137298.1	incomplete-splice_match	ratio_exp: 2.2660973534839882e-07 < 0.5; subcategory: 3prime_fragment
PB.137301.2	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.137302.1	full-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.137307.5	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137307.12	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137308.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137310.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137310.2	novel_in_catalog	within_CAGE_peak: False < True; min_cov: 3.0 < 10; diff_to_gene_TSS: -11416.0 < -50
PB.137312.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.137313.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1775737481561471 < 0.5
PB.137316.5	novel_in_catalog	diff_to_gene_TSS: -12476.0 < -50; within_CAGE_peak: False < True
PB.137317.3	novel_not_in_catalog	coding: non_coding
PB.137318.1	genic_intron	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.137322.2	novel_in_catalog	diff_to_gene_TSS: -1421.0 < -50; within_CAGE_peak: False < True; all_canonical: nan
PB.137322.3	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0492699513670808 < 0.5
PB.137323.1	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; min_cov: 0.0 < 10
PB.137323.2	novel_in_catalog	within_CAGE_peak: False < True; diff_to_gene_TSS: 63.0 > 50; all_canonical: nan
PB.137324.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0143724747940822 < 0.5
PB.137325.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137326.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137327.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.2800401599554464 < 0.5
PB.137330.1	novel_not_in_catalog	perc_A_downstream_TTS: 85.0 > 59; min_cov: 0.0 < 10
PB.137332.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.137333.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137334.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137335.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0642171259215339 < 0.5
PB.137336.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59; dist_to_CAGE_peak: 1.0 > 0
PB.137340.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137343.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137343.3	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.137344.4	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.137346.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.2768946845227278 < 0.5
PB.137348.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.060959984324463 < 0.5
PB.137350.2	full-splice_match	diff_to_gene_TSS: 52.0 > 50
PB.137351.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137351.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137351.4	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137351.5	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137353.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137354.1	incomplete-splice_match	subcategory: 5prime_fragment; ratio_exp: 0.1533342194132617 < 0.5
PB.137355.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59
PB.137355.2	novel_in_catalog	min_cov: 0.0 < 10; polyA_motif_found: False < True; diff_to_gene_TTS: -6068.0 < -50
PB.137356.1	genic	coding: non_coding; min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.137357.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59
PB.137359.1	incomplete-splice_match	ratio_exp: 0.0006530154931872 < 0.5; subcategory: 3prime_fragment
PB.137363.1	full-splice_match	dist_to_CAGE_peak: 6.0 > 0; diff_to_gene_TSS: 58.0 > 50
PB.137364.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137365.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0279194355114541 < 0.5
PB.137366.3	novel_in_catalog	polyA_motif_found: False < True; min_cov: 0.0 < 10; diff_to_gene_TTS: -796.0 < -50; diff_to_gene_TSS: -192.0 < -50
PB.137367.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0 < 0.5
PB.137368.1	full-splice_match	diff_to_gene_TSS: -119.0 < -50; dist_to_CAGE_peak: -93.0 < -50
PB.137371.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137372.3	novel_in_catalog	diff_to_gene_TSS: -90.0 < -50; min_cov: 0.0 < 10; within_CAGE_peak: False < True
PB.137375.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1953481550968407 < 0.5
PB.137376.1	novel_in_catalog	within_CAGE_peak: False < True; polyA_motif_found: False < True; diff_to_gene_TSS: -16489.0 < -50; diff_to_gene_TTS: -1229.0 < -50
PB.137378.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0087195736739529 < 0.5
PB.137381.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.137381.4	novel_in_catalog	diff_to_gene_TTS: -120.0 < -50; min_cov: 0.0 < 10; polyA_motif_found: False < True
PB.137382.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.137385.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1023935775138169 < 0.5
PB.137387.2	novel_in_catalog	diff_to_gene_TTS: -187.0 < -50; min_cov: 8.0 < 10
PB.137387.3	novel_in_catalog	diff_to_gene_TTS: -187.0 < -50; min_cov: 8.0 < 10
PB.137387.4	novel_in_catalog	min_cov: 1.0 < 10; diff_to_gene_TTS: -186.0 < -50
PB.137387.6	novel_in_catalog	diff_to_gene_TTS: -186.0 < -50; min_cov: 6.0 < 10
PB.137392.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137395.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.137399.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 5.2379870623285525e-09 < 0.5
PB.137400.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.1542515480654399 < 0.5; subcategory: 3prime_fragment
PB.137402.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0460729067706154 < 0.5
PB.137404.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0614799116571656 < 0.5
PB.137406.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.3023659655819544 < 0.5; subcategory: 3prime_fragment
PB.137407.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.137410.2	novel_in_catalog	min_cov: 1.0 < 10; polyA_motif_found: False < True; diff_to_gene_TTS: -326.0 < -50
PB.137410.3	novel_in_catalog	diff_to_gene_TSS: -55.0 < -50; min_cov: 6.0 < 10; diff_to_gene_TTS: -284.0 < -50
PB.137410.4	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TSS: -55.0 < -50; min_cov: 0.0 < 10; diff_to_gene_TTS: -326.0 < -50
PB.137411.4	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TTS: -7879.0 < -50
PB.137411.5	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0 < 0.5
PB.137412.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137413.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.137414.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 5.108753498293881e-09 < 0.5
PB.137415.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0453693254421004 < 0.5
PB.137416.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0586333901010558 < 0.5; subcategory: 5prime_fragment
PB.137417.1	full-splice_match	diff_to_gene_TSS: -1551.0 < -50; dist_to_CAGE_peak: -974.0 < -50
PB.137418.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 60.0 > 59
PB.137422.1	incomplete-splice_match	FSM_class: C; ratio_exp: 3.99217022420253e-07 < 0.5; subcategory: 3prime_fragment
PB.137422.2	novel_in_catalog	within_CAGE_peak: False < True; diff_to_gene_TSS: -25688.0 < -50; min_cov: 9.0 < 10
PB.137423.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.137426.1	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TTS: -9217.0 < -50; all_canonical: nan
PB.143795.2	novel_in_catalog	min_cov: 0.0 < 10; within_CAGE_peak: False < True; diff_to_gene_TTS: 774.0 > 50
PB.143795.3	novel_in_catalog	diff_to_gene_TTS: -1134.0 < -50; min_cov: 0.0 < 10; within_CAGE_peak: False < True
PB.143795.4	novel_in_catalog	min_cov: 0.0 < 10; within_CAGE_peak: False < True; diff_to_gene_TTS: -1133.0 < -50
PB.143796.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.143797.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143799.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -1402.0 < -50
PB.143801.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.143802.1	full-splice_match	diff_to_gene_TSS: -474.0 < -50; perc_A_downstream_TTS: 100.0 > 59
PB.143804.4	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0446620100292867 < 0.5; all_canonical: non_canonical
PB.143805.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143810.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.143811.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.3540454195254666 < 0.5; subcategory: 3prime_fragment
PB.143812.3	novel_in_catalog	min_cov: 5.0 < 10; diff_to_gene_TSS: -234.0 < -50
PB.143813.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1013050812898824 < 0.5
PB.143814.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143814.5	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.143814.6	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143814.8	novel_in_catalog	within_CAGE_peak: False < True; diff_to_gene_TSS: -47476.0 < -50; min_cov: 2.0 < 10
PB.143815.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143817.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0653752090613555 < 0.5; subcategory: intron_retention
PB.143822.2	novel_not_in_catalog	min_cov: 1.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.143827.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TSS: 5096.0 > 50; diff_to_gene_TTS: -709.0 < -50
PB.143829.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143831.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143832.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143833.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143837.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.3879323714081452 < 0.5
PB.143838.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 80.0 > 59
PB.143841.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143841.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143842.1	novel_in_catalog	diff_to_gene_TTS: -171.0 < -50; min_cov: 8.0 < 10
PB.143845.1	full-splice_match	dist_to_CAGE_peak: -160.0 < -50; perc_A_downstream_TTS: 100.0 > 59
PB.143849.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143849.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143850.1	full-splice_match	diff_to_gene_TSS: -807.0 < -50; dist_to_CAGE_peak: -807.0 < -50
PB.143851.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0696435362667161 < 0.5
PB.143853.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.1807312930204307 < 0.5; subcategory: 3prime_fragment
PB.143855.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 3.398060808235179e-05 < 0.5
PB.143856.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.143859.1	novel_not_in_catalog	perc_A_downstream_TTS: 75.0 > 59; min_cov: 0.0 < 10
PB.143859.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0558680612902167 < 0.5
PB.143862.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143862.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143863.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143863.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143863.4	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143863.5	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143863.6	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143864.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1664671789674866 < 0.5
PB.143865.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59
PB.143865.2	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 95.0 > 59
PB.143866.1	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TSS: -197.0 < -50; min_cov: 4.0 < 10
PB.143866.2	novel_in_catalog	polyA_motif_found: False < True; min_cov: 0.0 < 10; diff_to_gene_TSS: -215.0 < -50
PB.143866.3	novel_in_catalog	diff_to_gene_TSS: -217.0 < -50; min_cov: 0.0 < 10; polyA_motif_found: False < True
PB.143866.4	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 70.0 > 59
PB.143866.5	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 70.0 > 59
PB.143866.6	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TSS: -215.0 < -50; min_cov: 4.0 < 10
PB.143868.1	novel_in_catalog	diff_to_gene_TTS: -27583.0 < -50; all_canonical: nan
PB.143871.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143872.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.3003213535440712 < 0.5
PB.143875.1	novel_in_catalog	diff_to_gene_TTS: -7047.0 < -50; min_cov: 1.0 < 10; polyA_motif_found: False < True
PB.143877.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 3.175915778642649e-08 < 0.5
PB.143878.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0160695452792897 < 0.5
PB.143879.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.2246841585877546 < 0.5; subcategory: 3prime_fragment
PB.143879.2	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -804.0 < -50; polyA_motif_found: False < True
PB.143882.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 1.4908781177119351e-09 < 0.5
PB.143885.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.1123862981390187 < 0.5
PB.143885.2	novel_in_catalog	all_canonical: nan; polyA_motif_found: False < True; diff_to_gene_TTS: 619.0 > 50; diff_to_gene_TSS: -11756.0 < -50; within_CAGE_peak: False < True
PB.143887.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0707516155393021 < 0.5
PB.143888.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1643394833396494 < 0.5
PB.143889.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0001079044037258 < 0.5
PB.143892.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 2.1218391704568167e-05 < 0.5
PB.143894.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.143895.1	incomplete-splice_match	subcategory: mono-exon; all_canonical: nan
PB.143897.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0615797492491631 < 0.5
PB.143899.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143900.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.143901.2	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.1783359852891959 < 0.5
PB.143901.3	novel_in_catalog	diff_to_gene_TTS: -187.0 < -50; min_cov: 1.0 < 10
PB.143901.4	novel_in_catalog	diff_to_gene_TTS: -187.0 < -50; min_cov: 6.0 < 10
PB.143901.7	novel_in_catalog	min_cov: 1.0 < 10; diff_to_gene_TTS: -188.0 < -50
PB.143901.8	novel_in_catalog	min_cov: 1.0 < 10; diff_to_gene_TTS: -184.0 < -50
PB.143901.9	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -180.0 < -50
PB.143902.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143905.1	novel_in_catalog	all_canonical: nan; polyA_motif_found: False < True; diff_to_gene_TTS: -49825.0 < -50; diff_to_gene_TSS: -34448.0 < -50; within_CAGE_peak: False < True
PB.143911.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.143913.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143914.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1592135605607883 < 0.5
PB.143916.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0078380070404521 < 0.5
PB.143916.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 3.969573987394115e-08 < 0.5
PB.143919.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 9.680183245975128e-06 < 0.5
PB.143921.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 80.0 > 59; all_canonical: non_canonical
PB.143924.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.2119827337655383 < 0.5
PB.143925.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.143930.2	full-splice_match	perc_A_downstream_TTS: 75.0 > 59; dist_to_CAGE_peak: -2521.0 < -50; diff_to_gene_TSS: -17542.0 < -50
PB.143932.3	novel_in_catalog	diff_to_gene_TSS: -30716.0 < -50; diff_to_gene_TTS: -326.0 < -50; all_canonical: nan; polyA_motif_found: False < True; within_CAGE_peak: False < True
PB.143933.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0001133818349336 < 0.5; subcategory: intron_retention
PB.143934.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.143935.1	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.150481.1	fusion	coding: non_coding; min_cov: 0.0 < 10
PB.150483.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150485.3	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -1651.0 < -50
